code,name,unit,preunit
CRXW,"Households: Real disposable Income, per head: Chained volume measure (reference year = 2019) £: Not seasonally adjusted",NA,NA
CRXS,Households: Gross disposable income per head: Current price £: Seasonally adjusted,NA,NA
NAUU,Central Government: LI: FLOW: Currency and deposits: CP NSA,NA,NA
CRXO,Household final consumption expenditure per head at current prices: SA,NA,NA
NJGH,Local Government:AS:LEVEL:Loans secured on dwellings: CP NSA,NA,NA
CRXM,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): MMIs issued by other UK residents (AF.31N6): Liability: CP: £m: NSA:",NA,NA
CRXL,D.6121/D.6221 HH/HH Employers' imputed top-up pension contributions NSA/SA,NA,NA
NJIQ,Local Government:LI:LEVEL:UK local authority bonds: CP NSA,NA,NA
NAXR,Central Government:LI:FLOW:Other accounts receivable/payable: CP NSA,NA,NA
NJIZ,Local Government:LI:LEVEL:Total Financial Liabilities: CP NSA,NA,NA
J5M4,"Air emissions Nitrogen trifluoride(NF3)-Electricity, gas, steam and air conditioning supply-Thousand tonnes CO2 equivalent",NA,NA
J5M5,"Air emissions Nitrogen trifluoride(NF3)-Water supply; sewerage, waste management activities-Thousand tonnes CO2 equivalent",NA,NA
NJJC,LG:LI:LEVEL:Loans by UK MFIs (exc loans secured on dwells and fin leasing),NA,NA
J5M2,Air emissions Nitrogen trifluoride(NF3)-Mining and quarrying-Thousand tonnes CO2 equivalent,NA,NA
J5M3,Air emissions Nitrogen trifluoride(NF3)-Manufacturing-Thousand tonnes CO2 equivalent,NA,NA
J5M8,Air emissions Nitrogen trifluoride(NF3)-Transport and storage-Thousand tonnes CO2 equivalent,NA,NA
J5M9,Air emissions Nitrogen trifluoride(NF3)-Accommodation and food services-Thousand tonnes CO2 equivalent,NA,NA
J5M6,Air emissions Nitrogen trifluoride(NF3)-Construction-Thousand tonnes CO2 equivalent,NA,NA
J5M7,Air emissions Nitrogen trifluoride(NF3)-Wholesale and retail trade; repair of motor vehicles-Thousand tonnes CO2 equivalent,NA,NA
NJJA,Local Government:LI:LEVEL:Loans: CP NSA,NA,NA
ZMLL,PC: uses: D.99 total #m nsa,NA,NA
CRYN,Households: Adjusted individual consumption per head: Chained volume measure £: Seasonally adjusted,NA,NA
J5MA,Air emissions Nitrogen trifluoride(NF3)-Information and communication-Thousand tonnes CO2 equivalent,NA,NA
NJJG,LG:LI:LEVEL:Loans by Rest of the World Monetary Financial Instruments,NA,NA
ZMLM,PC: uses: D.9 total #m nsa,NA,NA
CRYJ,Households: Final consumption expenditure per head: Chained volume measure £: Seasonally adjusted,NA,NA
NAWH,CG: LI:FLOW:Loans by UK MFIs (exc loans secured on dwells and fin leasing),NA,NA
NRXX,FC: FE: Cap acc: Asst: D.91: Cap trans made Capital taxes,NA,NA
NAWJ,ESA:CG:LI:FLOW:Foreign currency loans by UK MFIs,NA,NA
NAWF,Central Government:LI:FLOW:F4:Loans: CP NSA,NA,NA
NJHY,Local Government:LI:LEVEL:Securities other than shares: CP NSA,NA,NA
NAWL,Central Government:LI:FLOW:Loans by Rest of the World MFIs: CP NSA,NA,NA
NRYI,FC: IP: Cap acc: Asst:B.10.1g: Total change in liabilities/assets,NA,NA
NAWU,Central Government:LI:FLOW:Finance leasing loans: CP NSA,NA,NA
NAWV,Central Government:LI:FLOW:Other loans by UK residents: CP NSA,NA,NA
NAWW,Central Government:LI:FLOW:Other loans by Rest of the World: CP NSA,NA,NA
NRYH,FC: IP: Disp inc: Uses: D.8: Adj for the change in net equity,NA,NA
NJIE,Local Government:LI:LEVEL:Local authority bills: CP NSA,NA,NA
NJKT,NPISH (S.15): Currency and deposits (AF.2): Asset: Current price: £m: NSA,NA,NA
NJKU,NPISH (S.15): Currency (AF.21): Asset: Current price: £m: NSA,NA,NA
NJKP,NPISH (S.15): Total financial assets (AF.A): Asset: Current price: £m: NSA,NA,NA
NJKW,NPISH (S.15): Deposits with UK monetary financial institutions (AF.22N1): Asset: Current price: £m: NSA,NA,NA
NJKY,NPISH (S.15): Foreign currency deposits with UK banks (AF.22N12): Asset: Current price: £m: NSA,NA,NA
NJLE,NPISH (S.15): Short-term debt securities issued by UK central government (AF.31N1): Level: Asset: Current price: £million: NSA,NA,NA
NJLA,NPISH (S.15): Deposits with rest of world monetary financial institutions (AF.22N9): Asset: Current price: £m: NSA,NA,NA
NJLB,NPISH (S.15): Other deposits (AF.29): Asset: Current price: £m: NSA,NA,NA
NJLC,NPISH (S.15): Debt securities (AF.3): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NJLO,NPISH (S.15): Money market instruments issued by other UK residents (AF.31N6):Level: Asset: CP: £million: NSA,NA,NA
NJLJ,NPISH (S.15): Short-term debt securities issued by UK monetary financial institutions (AF.31N5): Level: Asset: CP: £mn: NSA,NA,NA
J5MD,"Air emissions Nitrogen trifluoride(NF3)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
NJJR,Local Government:LI:LEVEL:Other loans by Rest of the World: CP NSA,NA,NA
J5ME,Air emissions Nitrogen trifluoride(NF3)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
J5MB,Air emissions Nitrogen trifluoride(NF3) -Financial and insurance activities-Thousand tonnes CO2 equivalent,NA,NA
J5MC,Air emissions Nitrogen trifluoride(NF3)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
J5MH,Air emissions Nitrogen trifluoride(NF3)-Human health and social work activities-Thousand tonnes CO2 equivalent,NA,NA
J5MI,"Air emissions Nitrogen trifluoride(NF3)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
J5MF,Air emissions Nitrogen trifluoride(NF3)-Public administration and defence-Thousand tonnes CO2 equivalent,NA,NA
NJJP,Local Government:LI:LEVEL:Finance leasing loans: CP NSA,NA,NA
J5MG,Air emissions Nitrogen trifluoride(NF3)-Education-Thousand tonnes CO2 equivalent,NA,NA
NJJQ,Local Government:LI:LEVEL:Other loans by UK residents: CP NSA,NA,NA
ADFY,05 Furnishings; household equipment and routine maintenance of the house CP NSA £m,NA,NA
J5ML,Air emissions Nitrogen trifluoride(NF3)-Consumer expenditure-Thousand tonnes CO2 equivalent,NA,NA
ADFZ,05.1 Furniture and furnishings; carpets and other floor coverings CP NSA £m,NA,NA
J5MM,Air emissions Nitrogen trifluoride(NF3)-Total-Thousand tonnes CO2 equivalent,NA,NA
ADFW,04.4 Water supply and miscellaneous services CP NSA £m,NA,NA
J5MJ,Air emissions Nitrogen trifluoride(NF3)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
ADFX,04.5 Electricity; gas and other fuels CP NSA £m,NA,NA
J5MK,Air emissions Nitrogen trifluoride(NF3)-Activities of households as employers-Thousand tonnes CO2 equivalent,NA,NA
ADFU,04.2 Imputed rentals for housing CP NSA £m,NA,NA
ADFV,04.3 Maintenance and repair of the dwelling CP NSA £m,NA,NA
ADFS,04 Housing; water; electricity; gas and other fuels CP NSA £m,NA,NA
ADFT,04.1 Actual rentals for housing CP NSA £m,NA,NA
ADFQ,03.1 Clothing CP NSA £m,NA,NA
JX26,Non-Fin Corp (S11): Financial derivatives (AF.71): Balance: Liability: Current price: £million: Not seasonally adjusted,m,£
ADFR,03.2 Footwear CP NSA £m,NA,NA
ADFP,03 Clothing and footwear CP NSA £m,NA,NA
JX25,Non-financial corporations sector (S11): Financial derivatives (AF.71): Balance: Asset: Current price: £m: Not seasonally adjusted,m,£
ADFM,02.1 Alcoholic beverages (off trade) CP NSA £m,NA,NA
ADFN,02.2 Tobacco CP NSA £m,NA,NA
ADFK,01.2 Non-alcoholic beverages CP NSA £m,NA,NA
ADFL,"""02 Alcoholic beverages, tobacco & narcotics CP NSA £m""",NA,NA
NJKM,Local Government:LI:LEVEL:Other accounts receivable/payable: CP NSA,NA,NA
NJMU,NPISH (S.15): Other long-term loans by UK residents (AF.424N1): Asset: Current price: £m: NSA,NA,NA
NJMW,NPISH (S.15): Equity and investment fund shares/units (AF.5): Asset: Current price: £m: NSA,NA,NA
ADGZ,09.1 Audio-visual; photo and information processing CP NSA £m,NA,NA
ADGX,08 Communication CP NSA £m,NA,NA
ADGY,09 Recreation and culture CP NSA £m,NA,NA
WUHM,IC: PC: Prim inc: Res: D.43: Prop inc Reinv earns on frgn inv,NA,NA
ADGV,07.2 Operation of personal transport equipment CP NSA £m,NA,NA
ADGW,07.3 Transport services CP NSA £m,NA,NA
ADGT,07 Transport CP NSA £m,NA,NA
ADGU,07.1 Purchase of vehicles CP NSA £m,NA,NA
ADGR,06.2 Out-patient services CP NSA £m,NA,NA
ADGS,06.3 Hospital services CP NSA £m,NA,NA
NJNG,NPISH (S.15): Shares and other equity issued by the rest of the world (AF.519N9): Asset: Current price: £m: NSA,NA,NA
ADGP,06 Health CP NSA £m,NA,NA
ADGQ,06.1 Medical products CP NSA £m,NA,NA
ADGN,05.5 Tools and equipment for house and garden CP NSA £m,NA,NA
GNK9,RW uses: D74 to LG: Current Grants from RW to LG: NSA CP,NA,NA
NJNB,NPISH (S.15): Listed UK shares (AF.511N1): Asset: Current price: £m: NSA,NA,NA
ADGO,05.6 Goods and services for routine household maintenance CP NSA £m,NA,NA
NJNC,NPISH (S.15): Unlisted UK shares (AF.512N1): Asset: Current price: £m: NSA,NA,NA
ADGL,05.3 Household appliances CP NSA £m,NA,NA
NJND,NPISH (S.15): Other UK equity (AF.519N6): Asset: Current price: £m: NSA,NA,NA
ADGM,05.4 Glassware CP NSA £m,NA,NA
NJNP,NPISH (S.15): Non-life insurance technical reserves (AF.61): Asset: Current price: £m: NSA,NA,NA
NJNQ,NPISH (S.15): Other accounts receivable/payable (AF.8): Asset: Current price: £m: NSA,NA,NA
ADGG,05.2 Household textiles CP NSA £m,NA,NA
NJNK,NPISH (S.15): UK mutual funds' shares (AF.52N1): Asset: Current price: £m: NSA,NA,NA
NJNL,NPISH (S.15): Rest of the world mutual funds' shares (AF.52N9): Asset: Current price: £m: NSA,NA,NA
ADID,09.6 Package holidays CP NSA £m,NA,NA
ADIE,10 Education CP NSA £m,£m,NA
NJLU,NPISH (S.15): Long-term debt securities issued by UK local government (AF.32N2): Level: Asset: CP: £million: NSA,NA,NA
ADIC,09.5 Newspapers; books and stationery CP NSA £m,NA,NA
NJLP,NPISH (S.15): Money market instruments issued by rest of world (AF.31N9): Level: Asset: Current price: £million: NSA,NA,NA
ADIA,09.4 Recreational and cultural services CP NSA £m,NA,NA
NJLR,NPISH (S.15): Long-term debt securities issued by UK central government (AF.32N1): Level: Asset: Current price: £million: NSA,NA,NA
ADHZ,09.3 Other recreational goods CP NSA £m,NA,NA
NJLZ,NPISH (S.15): Long term bonds issued by the rest of the world (AF.32N9): Level: Asset: Current price: £million: NSA,NA,NA
NJME,NPISH (S.15): Loans (AF.4): Asset: Current price: £m: NSA,NA,NA
NJMA,NPISH (S.15): Financial derivatives (AF.71): Asset: Current price: £m: NSA,NA,NA
ADHL,09.2 Other major durables for recreation and culture CP NSA £m,NA,NA
WUGZ,"ESA10: Flows: Public Corporations: Assets: Other Deposits, F.29, £m",m,£
ADJE,04.5 Electricity; gas and other fuels CVM NAYear NSA £m,NA,NA
ADJF,05 Furnishings;household equipment & routine maintenance of the house CVM NAYear £m,NA,NA
ADJC,04.3 Maintenance and repair of the dwelling CVM NAYear NSA £m,NA,NA
ADJD,04.4 Water supply and miscellaneous services CVM NAYear NSA £m,NA,NA
ADJA,04.1 Actual rentals for housing CVM NAYear NSA £m,NA,NA
NJOS,NPISH (S.15): Money market instruments issued by other UK residents (AF.31N6): Liability: Current price: £m: NSA,NA,NA
ADJB,04.2 Imputed rentals for housing CVM NAYear NSA £m,NA,NA
ADIZ,04 Housing; water; electricity; gas and other fuels CVM NAYear NSA £m,NA,NA
ADIX,03.1 Clothing CVM NAYear NSA £m,NA,NA
ADIY,03.2 Footwear CVM NAYear NSA £m,NA,NA
ADIV,Households (S.14): Sector share of gross national income: Per cent: £m: CP: NSA,NA,NA
FBXJ,Non-financial corps sector (S.11): Total resources/uses allocation of primary income account (T.II.1.2): Current price: £m: NSA,m,£
ADIW,03 Clothing and footwear CVM NAYear NSA £m,NA,NA
FBXK,Non-financial corporations sector (S11): Property income (D.4): Use: Current price: £million: Not seasonally adjusted,m,£
ADIT,02.1 Alcoholic beverages (off trade) CVM NAYear NSA £m,NA,NA
ADIU,02.2 Tobacco CVM NAYear NSA £m,NA,NA
NJPI,NPISH (S.15): Loans (AF.4): Liability: Current price: £m: NSA,NA,NA
ADIR,01.2 Non-alcoholic beverages CVM NAYear NSA £m,NA,NA
ADIS,"""02 Alcoholic beverages, tobacco & narcotics CVM NAYear NSA £m""",NA,NA
FBXO,Non-financial corporations sector (S11): Rent (D.45): Use: Current price: £million: Not seasonally adjusted,NA,NA
NJPK,NPISH (S.15): Short term loans by UK monetary financial institutions (AF.41N1): Liability: Current price: £m: NSA,NA,NA
ADIP,01 Food and non-alcoholic beverages CVM NAYear NSA £m,NA,NA
ADIQ,01.1 Food CVM NAYear NSA £m,NA,NA
FBXQ,B.5n: non-financial corporations,NA,NA
NJPE,NPISH (S.15): Financial derivatives (AF.71): Liability: Current price: £m: NSA,NA,NA
ADIN,12.6 Financial services CP NSA £m,NA,NA
FBXR,P.1: resource : industrial & commercial companies,NA,NA
ADIO,12.7 Other services CP NSA £m,NA,NA
FBXS,P.11: resource : industrial & commercial companies,NA,NA
ADIL,12.4 Social protection CP NSA £m,NA,NA
ADIM,12.5 Insurance CP NSA £m,NA,NA
ADIJ,12.1 Personal care CP NSA £m,NA,NA
ADIK,12.3 Personal effects CP NSA £m,NA,NA
ADIH,11.2 Accommodation services CP NSA £m,NA,NA
ADII,12 Miscellaneous goods and services CP NSA £m,NA,NA
NJPM,NPISH (S.15): Foreign currency loans by UK banks (AF.41N12): Liability: Current price: £m: NSA,NA,NA
ADIF,11 Restaurants and hotels CP NSA £m,NA,NA
ADIG,11.1 Catering services CP NSA £m,NA,NA
CJQI,Non-money market fund investment funds (S.124): Total net acquisition of financial liabilities (F.L): Liability: CP: £m: NSA:,NA,NA
NJNT,NPISH (S.15): Total financial liabilities (AF.L): Liability: Current price: £m: NSA,NA,NA
ADJY,09.3 Other recreational goods CVM NAYear NSA £m,NA,NA
ADJZ,09.4 Recreational and cultural services CVM NAYear NSA £m,NA,NA
ADJW,09.1 Audio-visual; photo and information processing CVM NAYear NSA £m,NA,NA
ADJX,09.2 Other major durables for recreation and culture CVM NAYear NSA £m,NA,NA
ADJU,08 Communication CVM NAYear NSA £m,NA,NA
NJOG,NPISH (S.15): Debt securities (AF.3): Liability: Current price: £m: NSA,NA,NA
ADJV,09 Recreation and culture CVM NAYear NSA £m,NA,NA
ADJS,07.2 Operation of personal transport equipment CVM NAYear NSA £m,NA,NA
ADJT,07.3 Transport services CVM NAYear NSA £m,NA,NA
ADJQ,07 Transport CVM NAYear NSA £m,NA,NA
ADJR,07.1 Purchase of vehicles CVM NAYear NSA £m,NA,NA
ADJO,06.2 Out-patient services CVM NAYear NSA £m,NA,NA
ADJP,06.3 Hospital services CVM NAYear NSA £m,NA,NA
ADJM,06 Health CVM NAYear NSA £m,NA,NA
ADJN,06.1 Medical products CVM NAYear NSA £m,NA,NA
ADJK,05.5 Tools and equipment for house and garden CVM NAYear NSA £m,NA,NA
ADJL,05.6 Goods and services for routine household maintenance CVM NAYear NSA £m,NA,NA
ADJI,05.3 Household appliances CVM NAYear NSA £m,NA,NA
ADJJ,05.4 Glassware CVM NAYear NSA £m,NA,NA
ADJG,05.1 Furniture and furnishings; carpets and other floor coverings CVM NAYear NSA £m,NA,NA
ADJH,05.2 Household textiles CVM NAYear NSA £m,NA,NA
NJQU,NPISH (S.15): Other accounts receivable/payable (AF.8): Liability: Current price: £m: NSA,NA,NA
FKKL,Secondary Income (Credits) Govt Other Transfers [Abatement]: CP NSA,NA,NA
CJQY,"Central govt receipts: taxes on expenditure: betting, gaming and lottery",NA,NA
NSCS,FC: IP: Sec inc: Uses: D.72: Oth cur trans Non-life ins claims,NA,NA
NSCT,FC: IP: Sec inc: Res: D.71: Oth cur trans Net non-life ins,NA,NA
RNNF,D.623 Social assistance benefits in cash-RW,NA,NA
NSCU,Financial Corporations: Property income Attributed to insurance policy holder,NA,NA
ADKM,09.5 Newspapers; books and stationery CVM NAYear NSA £m,NA,NA
NSCV,FC: IP: Gen inc: Uses: D.1: Comp of employ Total,NA,NA
ADMI,09.6 Package holidays CVM NAYear NSA £m,NA,NA
NJPY,NPISH (S.15): Other long-term loans by UK residents (AF.424N1): Liability: Current price: £m: NSA,NA,NA
CSDQ,CG: MR18: NIF: current grants to personal sector: statutory sick pay: millions,NA,NA
NJPT,NPISH (S.15): Loans secured on dwellings (AF.422): Liability: Current price: £m: NSA,NA,NA
CSDL,NIF: current grants to personal sector: maternity benefit £m,m,£
NJQA,ESA:NP:LI:LEVEL:Shares and other equity,NA,NA
CSDI,NIF: current grants to personal sector: unemployment benefit £m,m,£
CSDH,NIF: current grants to personal sector: widows benefit & guardian allowances £m,m,£
CSDE,Central govt: current grants to personal sector: supplementary benefits £m,m,£
CSDD,Central govt: current grants to personal sector: war pensions & allowances £m,m,£
CJTJ,NIF: current grants to personal sector: Job Seekers Allowance £m,m,£
ADMT,12.7 Other services CVM NAYear NSA £m,NA,NA
ADMR,12.5 Insurance CVM NAYear NSA £m,NA,NA
ADMS,12.6 Financial services CVM NAYear NSA £m,NA,NA
CK4T,Non-money market fund investment funds (S.124): MMIs issued by other UK residents (F.31N6): Liability: Current price: £m: NSA:,NA,NA
ADMP,12.3 Personal effects CVM NAYear NSA £m,NA,NA
ADMQ,12.4 Social protection CVM NAYear NSA £m,NA,NA
ADMN,12 Miscellaneous goods and services CVM NAYear NSA £m,NA,NA
ADMO,12.1 Personal care CVM NAYear NSA £m,NA,NA
ADML,11.1 Catering services CVM NAYear NSA £m,NA,NA
ADMM,11.2 Accommodation services CVM NAYear NSA £m,NA,NA
ADMJ,10 Education CVM NAYear NSA £m,NA,NA
NSEZ,CG: Northern Ireland non-domestic rates (business),NA,NA
ADMK,11 Restaurants and hotels CVM NAYear NSA £m,NA,NA
CK7L,Non-money market fund investment funds (S.124): Other long-term loans by UK residents (F.424N1): Liability: CP: £million: NSA:,NA,NA
MGRZ,"Number of People in Employment (aged 16 and over, seasonally adjusted):000s",000's,NA
CK7E,Non-money market fund investment funds (S.124): Finance leasing (F.423): Liability: Current price: £million: NSA:,NA,NA
MGSF,LFS: Economically active: UK: All: 000s: SA: Annual = 4 quarter average,000's,NA
CK7C,Non-money market fund investment funds (S.124): Direct investment (F.421): Liability: Current price: £million: NSA:,NA,NA
CK7A,Non-money market fund investment funds (S.124): Short term loans by rest of world (F.41N9): Liability: Current price: £m: NSA:,NA,NA
MGSC,LFS: Unemployed: UK: All: Aged 16+: 000s: SA: Annual = 4 quarter average,000's,NA
YBEU,Gross Domestic Product index: Current price: Seasonally adjusted,NA,NA
EYNK,Inland Revenue Receipts: Windfall tax £ million,m,£
YBET,Net national income at market prices (SA CVM),NA,NA
YBEW,Gross national disposable income ( NSA CP),NA,NA
YBEV,Gross national income at current market prices index (NSA CP),NA,NA
MGSI,LFS: Econ inactive: UK: All: Aged 16+: 000s: SA: Annual = 4 quarter average,000's,NA
YBEY,Net National Disposable income: (SA CVM),NA,NA
YBEX,Gross value added at basic price index: Current price: Seasonally adjusted,NA,NA
CK78,Non-money market fund investment funds (S.124): Foreign currency loans by UK banks (F.41N12): Liability: Current price: £m: NSA:,NA,NA
MGSL,LFS: Population aged 16+: UK: All: 000s: NSA:Annual = 4 quarter average,000's,NA
YBEZ,Gross domestic product index: CVM: Seasonally adjusted,"Index, base year = 100",NA
CK76,Non-money market fund investment funds (S.124): Short term loans by UK MFIs (F.41N1): Liability: Current price: £million: NSA:,NA,NA
CK74,Non-money market fund investment funds (S.124): Med & LT bonds by UK MFIs & other UK res (F.32N5-6): Liability: CP: £m: NSA:,NA,NA
NSFA,CG: Northern Ireland domestic rates (households),NA,NA
ADQF,08.2 Communication Telephone and telefax equipment CVM NAYear NSA £m,NA,NA
ADQG,08.3 Communication Telephone and telefax services CVM NAYear NSA £m,NA,NA
NJUF,ESA:OI:LI:LEVEL:Currency and deposits,NA,NA
CK8C,Non-money market fund investment funds (S.124): Equity and investment fund shares/units (F.5): Liability: CP: £million: NSA:,NA,NA
FKNW,Trade in Services (Exports) Total IDEF NSA,NA,NA
NJUN,ESA:OI:LI:LEVEL:Other deposits (National Savings and tax instruments),NA,NA
MGRN,LFS: Employees: UK: All: Thousands: SA: Annual = 4 quarter average,NA,NA
CK88,Non-money market fund investment funds (S.124): Long-term loans by rest of world (F.424N9): Liability: Current price: £m: NSA:,NA,NA
MGRQ,LFS: Self-employed: UK: All: 000s: SA: Annual = 4 quarter average,000's,NA
CSH8,CG: Tax: Immigration Skills Charge: Flow: Accrued: CPNSA: £m,NA,NA
YBGG,"Employment, property & entrepreneurial income from RoW balance ( SA CP)",NA,NA
YBGF,"D.5,6,7 Current transfers from RoW (SA CP), Net",NA,NA
YBGI,"Employment, property & entrepreneurial income from RoW balance (SA CVM)",NA,NA
YBGJ,Terms of trade effect (SA CVM),NA,NA
YBGM,Gross national income at market prices (SA CVM),NA,NA
YBGL,Real gross domestic income (SA CVM),NA,NA
YBGA,Final consumption expenditure deflator: SA,NA,NA
YBGB,Gross domestic product at market prices:Implied deflator:SA,m,£
YBGE,Gross operating surplus & mixed income deflator ( SA),NA,NA
YBGD,Compensation of employees deflator (SA),NA,NA
YBGO,Gross national disposable income: chained volume measures: Seasonally adjusted,NA,NA
YBGP,"D.5,6,7 Current transfers from RoW (SA CVM)",NA,NA
YBGT,Gross value added per head (NSA CVM),NA,NA
YBFF,Total final expenditure index at NAYear prices ( SA CVM),NA,NA
YBFH,Total national expenditure index ( SA CVM),NA,NA
YBFG,Gross fixed capital formation index: ( SA CVM),NA,NA
YBFJ,Exports of goods index: (SA CVM),NA,NA
YBFI,Exports of goods & services index ( SA CVM),NA,NA
YBFL,Imports of goods & services index ( SA CVM),NA,NA
YBFK,Exports of services index: ( SA CVM),NA,NA
GO56,LG asset: F.22N9 Dep with Rest of world: Flow: Total: CP NSA,NA,NA
GO55,Local Govt: AF.22N9 A: Dep with Rest of World Level: Total: CP NSA,NA,NA
YBFA,Total final consumption expenditure index ( SA CVM),NA,NA
YBFC,General government final consumption expenditure index ( SA CVM),NA,NA
YBFV,Total national expenditure:Implied deflator:SA,m,£
YBFU,Gross fixed capital formation deflator: SA,NA,NA
YBFW,Exports of goods and services deflator: SA,NA,NA
YBFZ,Imports of goods and services deflator:SA,NA,NA
YBFY,Total final expenditure deflator: ( SA),NA,NA
YBFN,Imports of services index (SA CVM),NA,NA
YBFM,Imports of goods index ( SA CVM),NA,NA
YBFP,Gross National Disposable Income index: CVM: Seasonally adjusted,NA,NA
YBFO,Gross National Income index: ( SA CVM),NA,NA
YBFQ,Taxes less subsidies on products index (SA CVM),NA,NA
YBFT,Final consumption expenditure by general government deflator: SA,NA,NA
FCCF,B.6n: non-financial corporations,NA,NA
YBIK,Total national expenditure (unaligned) - P.3+P.5: CVM NSA £m,m,£
YBIO,Total actual individual consumption ( NSA CVM),NA,NA
FCCN,use : industrial & commercial companies: D.7: CP NSA,NA,NA
FCCO,"Non-financial corporations sector (S11): Investment grants, receivable (D.92r): Current price: £million: Not seasonally adjusted",NA,NA
FCCP,Private Non Financial Corporations: Taxes on Income: D.51: CP NSA,NA,NA
FCCQ,"Non-financial corporations sector (S11): Capital transfers, receivable (D.9r): Current price: £million: Not seasonally adjusted",m,£
FCCS,Public Corporations payments of tax on income: D.51: CP NSA,NA,NA
FCCV,B.10.1: non-financial corporations,NA,NA
FCCY,Non-Fin Corp (S11): Changes in net worth due to gross saving and capital transfers (B.101g): Current price: £m: NSA,m,£
FCCZ,Non-financial corporations sector (S11): Gross capital formation (P.5): Current price: £million: Not seasonally adjusted,m,£
ADSY,Non-profit institutions serving households (S.15): Sector share of gross national income: Per cent: £m: CP: NSA,NA,NA
FCBP,Non-financial corporations sector (S11): Non-life insurance claims (D.72): Resource: Current price: £m: Not seasonally adjusted,NA,NA
YBHA,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,m,£
FCBR,Non-financial corps sector (S.11): Total resources/uses secondary distribution of income account (T.II.2): Current price: £m: NSA,m,£
FCBS,Non-financial corporations sector (S11): Taxes on income (D.51): Use: Current price: £million: Not seasonally adjusted,m,£
FCBX,Non-financial corporations sector (S11): Other current transfers (D.7): Use: Current price: £million: Not seasonally adjusted,m,£
FCBY,Non-financial corporations sector (S11): Net non-life insurance premiums (D.71): Use: Current price: £m: Not seasonally adjusted,NA,NA
NSMM,LG: Pension contributions (D61): £m CPNSA,m,£
NSMN,LG: Uses: Social benefits other than in kind: Total: D62: CP NSA,NA,NA
AE7P,Households (S.14): Total interest before FISIM allocation (D.41g) Uses: Current price: £m: NSA,NA,NA
NBLU,Households (S.14): Total net acquisition of financial assets (F.A): Asset: Current price: £m: NSA,NA,NA
ADWP,08.3 Communication Telephone and telefax services CP NSA £m,NA,NA
ADWO,08.2 Communication Telephone and telefax equipment CP NSA £m,NA,NA
NSON,ESA:PR:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOO,ESA:PR:LI:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOP,ESA:RW:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NBMZ,Households (S.14): Long-term debt securities issued by UK local government (F.32N2): Asset: Current price: £m: NSA,NA,NA
NSOL,ESA:PC:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOM,Public corporations (S.11001): UK shares and bonds issued by other UK residents (AF.519N7): Liability: Level: CP: £million: NSA,NA,NA
NSOX,CG:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NBNE,Households (S.14): Long term bonds issued by the rest of the world (F.32N9): Asset: Current price: £m: NSA,NA,NA
NSPA,Households (S.14): UK shares and bonds issued by other UK residents (F.519N7): Asset: Current price: £m: NSA,NA,NA
NSPB,ESA:HH:LI:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NBNJ,Households (S.14): Loans (F.4): Asset: Current price: £m: NSA,NA,NA
NSPH,ESA:NP:LI:FLOW:UK shares and bonds issued by other UK residents,NA,NA
DNCT,Households (S.14): Short-term debt securities issued by UK local government (AF.31N2): Level: Asset: Current price: £million: NSA,NA,NA
NSPJ,ESA:OI:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NSPC,ESA:IP:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NSPE,Local Govt:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NSPF,NPISH (S.15): UK shares and bonds issued by other UK residents (F.519N7): Asset: Current price: £m: NSA,NA,NA
NSNP,D59: CG resources: boat licences paid by HH: CP NSA,NA,NA
NBLY,Households (S.14): Currency and deposits (F.2): Asset: Current price: £m: NSA,NA,NA
NBLZ,Households (S.14): Currency (F.21): Asset: Current price: £m: NSA,NA,NA
FCFP,FC: IPNL: Prim inc:Res: Counterparty of uses Private corporations D.44: CP NSA,NA,NA
FCFQ,PNFC II.1.2 Total resources £m cp nsa,m,£
FCFR,use: industrial & commercial companies: D.4: CP NSA,NA,NA
NBMF,Households (S.14): Deposits with rest of world monetary financial institutions (F.22N9): Asset: Current price: £m: NSA,NA,NA
NBMG,Households (S.14): Other deposits (F.29): Asset: Current price: £m: NSA,NA,NA
NBMH,Households (S.14): Debt securities (F.3): Asset: Current price: £m: NSA,NA,NA
NSNX,CG:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
FCFU,use: industrial & commercial companies: D.45: CP NSA,NA,NA
FCFV,D.1: Uses: Non-financial Companies: NSA:,NA,NA
